SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
100114,0,Cash loans,F,N,Y,1,149708.80958978282,460843.5982212583,36258.72080651814,Working,Secondary / secondary special,Married,House / apartment,0.0642681979245827,-19735,-3802,-593,-626,2,2,0.4552928768919588,0.4187855242350966,0.4569626264030023
100115,0,Cash loans,F,N,Y,0,148381.29067489077,796719.9041359449,32894.1326210284,State servant,Higher education,Married,House / apartment,0.017627912174789,-21388,-1300,-13354,-3832,2,2,0.6257947396095196,0.6498020741453695,0.4552194871576518
100116,0,Cash loans,M,N,Y,0,138423.64591210184,552255.8664150566,27339.30145463467,Working,Secondary / secondary special,Married,House / apartment,0.0012964968772015,-18538,-9538,-7924,-2955,2,2,0.7567576829146162,0.765607576098027,0.6802716669982063
100117,0,Cash loans,M,N,Y,0,372372.072672101,1524481.6038768638,72830.86157956986,Pensioner,Secondary / secondary special,Married,House / apartment,0.0618746338495237,-17098,365243,-12845,-327,3,3,,0.7945946245824648,0.3574754703645988
100118,0,Cash loans,M,N,Y,2,70718.78998278188,205740.80505708547,14863.003098290534,Commercial associate,Secondary / secondary special,Married,With parents,0.0599597393378516,-22558,-10546,-13723,-2298,2,2,,0.8957750026166603,0.5811117305512269
100119,0,Cash loans,F,N,Y,2,33432.23406145783,100528.57960319234,2000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.025363053374918,-18513,365243,-9251,-1815,2,2,0.5437241513942569,0.2487884492517201,0.7412737661308338
100120,0,Cash loans,F,N,Y,0,166293.65322168788,892269.4812639047,36951.80859367867,Commercial associate,Higher education,Single / not married,House / apartment,0.0679760646364903,-16770,-10645,-10556,-4397,2,2,0.6244504046703362,0.6936044986072362,0.5053082290126218
100121,0,Cash loans,F,N,Y,0,268703.2847814245,1096242.5373028908,44523.37942973086,Working,Secondary / secondary special,Widow,House / apartment,0.0037730164582736,-17667,-8498,-5594,-633,2,2,,0.6625342396403273,0.6143804824253073
100122,1,Cash loans,F,N,N,0,146206.69506696024,716601.2565557819,37123.87641303871,State servant,Secondary / secondary special,Separated,House / apartment,0.0510046080700887,-13872,-7304,-1564,-362,2,2,0.3721058751392614,0.4612595960662928,0.2067578794293981
100123,0,Cash loans,F,Y,N,0,49511.380049587526,203034.06060389348,10543.925041017332,Working,Secondary / secondary special,Married,House / apartment,0.0697282343000393,-17191,-451,-13371,-268,2,2,,0.7661711892241371,
100124,0,Cash loans,F,N,Y,0,193476.0859174525,611831.8884717892,33196.470615519735,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0600346485001455,-14856,-500,-14309,-1918,2,2,0.6709156072115264,0.5003446239746953,0.5156217337473904
100125,0,Cash loans,F,Y,Y,0,78241.66222843895,191774.40018772,10262.540273555142,Working,Higher education,Married,House / apartment,0.0690691264877261,-23340,-2605,-15684,-5064,2,2,0.4530050281378747,0.4225027224008892,0.2562155290410182
100126,0,Cash loans,F,Y,Y,0,70135.6528310466,436480.4277946068,23356.510099081494,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0315168984330782,-23695,-10526,-8648,-1087,2,2,,0.4429782221483037,0.6285863342406098
100127,1,Cash loans,F,Y,N,0,81724.82024930028,514917.6841257737,28058.80389092284,Pensioner,Secondary / secondary special,Married,House / apartment,0.0251402986557589,-15815,365243,-3967,-1836,2,2,0.3501135328437525,0.2957083541033037,0.2851100105280901
100128,0,Cash loans,F,N,N,0,59615.59476447417,333252.6201430703,12497.633795340646,State servant,Secondary / secondary special,Married,Municipal apartment,0.0588072669657042,-19811,-9609,-6111,-2784,2,2,0.2010523917831374,0.7413169370117034,0.5889880798650654
100129,0,Cash loans,M,Y,Y,0,147512.60793449424,406675.454737431,20333.675104515714,Working,Secondary / secondary special,Married,House / apartment,0.0342397637827269,-18727,-921,-2137,-1362,2,2,0.2341854402799275,0.4720796779390508,0.688548165060563
100130,0,Cash loans,F,N,Y,0,96382.5764740634,549360.5823265348,30010.111242155614,Pensioner,Higher education,Married,House / apartment,0.0076318597111055,-19977,365243,-5741,-4880,2,2,,0.4396130423601616,0.145485536621024
100131,0,Cash loans,F,N,Y,1,68511.22377972546,180507.2491136574,4258.187596456816,State servant,Secondary / secondary special,Married,House / apartment,0.0223109200316963,-17306,-4542,-11752,-950,2,2,,0.2817691077814938,0.8688910818539318
100132,0,Cash loans,M,N,Y,0,437984.7196091173,2000000.0,91200.9340064584,Working,Secondary / secondary special,Single / not married,Municipal apartment,0.0153013558935935,-19328,-4035,-13256,-2850,2,2,0.4272279530805327,0.2653576352656406,
100133,0,Cash loans,M,Y,Y,1,102161.32505437954,455095.4457051831,24492.23125625112,Working,Secondary / secondary special,Separated,House / apartment,0.0271897477244752,-17608,-6954,-11219,-2470,2,2,0.4816576796491912,0.4965551216635344,
100134,0,Cash loans,F,N,Y,0,136743.21027964322,356324.6849392421,16896.33768242554,State servant,Higher education,Married,Co-op apartment,0.0324474038000971,-19923,-230,-6827,-52,2,2,,0.7414997727103844,0.1274962236072919
100135,1,Revolving loans,M,Y,Y,0,289819.9030726956,1564193.8224165908,84903.66357133935,Pensioner,Secondary / secondary special,Married,House / apartment,0.0561194316088761,-23395,365243,-14140,-2731,2,2,0.2768510642252958,0.6061228906162108,0.4078482075769351
100136,0,Cash loans,F,N,N,3,186978.0378640289,803389.3307806686,43460.45376098021,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0510704735781296,-17211,-8861,-5621,-5448,2,2,,0.4871706058375586,0.6433247318463924
100137,0,Cash loans,F,Y,Y,0,346011.70764066523,1305159.3828743328,63671.10159338028,Working,Secondary / secondary special,Married,House / apartment,0.0648590467329237,-21119,-5046,-3553,-5295,2,2,0.3294895040496618,0.7849811328619646,0.845870727108334
100138,0,Cash loans,F,Y,Y,0,94084.00438596428,373514.3336124748,11921.10993440138,Working,Secondary / secondary special,Married,House / apartment,0.0388937728461609,-13816,-8427,-4646,-4437,3,3,0.6944752654437293,0.8360028758075755,0.650283123234268
100139,0,Cash loans,F,Y,Y,1,224968.1573685258,1233492.1138915853,68406.05606577895,Working,Higher education,Married,House / apartment,0.0244485460801832,-10334,-1598,-12898,-529,1,1,0.6922186759840441,0.6591821111840619,0.5083750968074385
100140,1,Revolving loans,M,N,Y,0,170291.8762525879,563827.5394534357,32100.63125701066,Working,Secondary / secondary special,Single / not married,House / apartment,0.0308066994013157,-22944,-1946,-13719,-5148,2,2,0.1889813364987489,0.6154592654458823,0.4647618495144664
100141,0,Revolving loans,M,Y,N,0,219151.51470687776,673502.6529200185,40114.476418513485,Commercial associate,Incomplete higher,Single / not married,Municipal apartment,0.0328589468329795,-19844,-4822,-9372,-5151,2,2,,0.4581907903056035,0.467021954608856
100142,0,Cash loans,M,Y,Y,0,203248.89535296915,996652.4155204422,54651.89206855492,Working,Secondary / secondary special,Married,House / apartment,0.0538825240731581,-10843,-7967,-9773,-2538,2,2,0.4719289100610577,0.7112621903798876,0.4104746102190159
100143,0,Cash loans,M,N,Y,0,90582.65393265914,446447.8761176078,16228.219813720752,Working,Secondary / secondary special,Single / not married,With parents,0.0062724040478695,-13768,-8071,-2037,-3051,2,2,0.6945314113511489,0.6371694867123376,0.4791718448197819
100144,0,Cash loans,F,N,Y,0,546731.6912433165,2000000.0,102306.67828163011,Working,Secondary / secondary special,Widow,House / apartment,0.0442972945132749,-14030,-9184,-6073,-15,2,2,0.7754219627407171,0.7189803737878824,0.6054504256777145
100145,0,Cash loans,M,Y,N,0,43030.68970185294,188133.93496042973,14172.437058492786,Working,Secondary / secondary special,Single / not married,House / apartment,0.0277203813135582,-10457,-6494,-10178,-3406,2,2,,0.4185775658475319,0.3327906664924516
100146,0,Cash loans,XNA,N,N,0,86498.4632537573,360257.1971251468,18566.3266160148,Working,Higher education,Single / not married,House / apartment,0.0270879660368523,-9100,-363,-12106,-3093,2,2,0.5291928580291868,0.6897188302309293,
100147,0,Cash loans,M,Y,Y,1,187318.42380335613,452940.8616784319,21028.603028171678,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0614907896100535,-12817,365243,-2730,-401,2,2,0.373938098120727,0.5934688914994991,0.7612363451835924
100148,0,Cash loans,M,N,Y,2,154094.88924597664,806377.5343980227,37992.48839180233,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0451569082250305,-17832,365243,-15638,-3416,2,2,0.6157258572037435,0.3250670106360049,0.2580951804317878
100149,0,Cash loans,M,N,Y,0,142479.8782336763,459814.1770353324,19169.29085420789,Working,Secondary / secondary special,Married,House / apartment,0.0506348533847046,-15803,-3934,-2534,-4415,2,2,0.6124107088742315,0.4088893438757242,0.3346801218185292
100150,0,Cash loans,F,N,Y,0,190571.07871380227,579657.453285785,28449.82556705948,Working,Secondary / secondary special,Married,House / apartment,0.0249836637176115,-16281,-9239,-12255,-4267,2,2,0.5680965746410666,0.6163927391995894,0.5187539204104143
100151,0,Revolving loans,M,N,Y,1,87431.61646243527,335621.3859598263,10519.701978956657,Pensioner,Higher education,Married,House / apartment,0.0311708936812242,-12817,365243,-11779,-1619,2,2,,0.4783463220764052,0.3513757577102406
100152,0,Cash loans,M,N,Y,0,202796.2322062558,1038474.3439601284,42792.35709495628,Working,Secondary / secondary special,Married,House / apartment,0.0321154440338066,-20439,-3689,-7866,-321,3,3,0.479160648850602,0.534042479225504,0.70326288353437
100153,0,Cash loans,M,Y,Y,0,124916.8703826446,371752.25260307966,15836.534167457385,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0197713050614004,-21437,365243,-1704,-498,2,2,0.7778438633302333,0.8119017633060067,0.3897367998365635
100154,0,Cash loans,F,N,Y,0,268466.0223831914,871827.0222242684,40665.61514686222,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0650359052346618,-22266,-9622,-9347,-402,2,2,0.4396375290693143,0.5878530303769883,0.4190729133316712
100155,0,Revolving loans,F,Y,Y,1,114426.65597231724,387784.6050151288,30579.104872718963,Working,Secondary / secondary special,Single / not married,House / apartment,0.0605828800541095,-17756,-7499,-7383,-5222,2,2,0.5251410481575066,0.5749302725777542,0.5972373898499402
100156,0,Cash loans,M,Y,Y,0,168367.27186510654,863500.4566267533,49996.34800739901,Pensioner,Secondary / secondary special,Married,House / apartment,0.005296073648463,-23202,365243,-9279,-2784,2,2,,0.5423830303497582,0.5819901613697284
100157,0,Cash loans,F,N,Y,2,183273.04247842528,876588.2426110102,42809.59512242774,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,0.0503612205447943,-10046,365243,-9510,-1047,3,3,0.4218639886110274,0.6395385649726366,0.6876954054078177
100158,0,Cash loans,F,N,Y,1,209523.2153399385,718005.6604573152,35748.81571750653,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0618465069365552,-18269,365243,-1056,-3380,3,3,,0.5173710495838433,0.3473099287898317
100159,0,Cash loans,F,N,N,0,135765.74646856796,517285.8219572312,31123.03120977001,Working,Secondary / secondary special,Widow,House / apartment,0.037472458508189,-17313,-9839,-5132,-759,2,2,0.1819124853449434,0.6742789144710781,0.3087554767962199
100160,0,Cash loans,F,N,Y,1,115467.091346509,659245.041955516,32892.60499766477,Commercial associate,Higher education,Married,House / apartment,0.0306845861241875,-15284,-4990,-5240,-245,2,2,,0.6802450172643247,0.7044507484136263
100161,0,Cash loans,F,N,N,0,90444.81902709416,405839.1101241373,19349.912520340487,Working,Higher education,Single / not married,House / apartment,0.0008362501085922,-17089,-4534,-4599,-2055,3,3,,0.5086308293570856,0.6392937172745735
100162,0,Cash loans,F,N,Y,0,169919.93233218504,598889.4627408751,28678.66646455579,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0510757917249801,-8795,365243,-12685,-4757,2,2,0.5614413252996083,0.6655242700622598,0.3786060195953796
100163,0,Cash loans,F,Y,N,0,51603.33047381815,129754.3159863359,5764.782655697241,State servant,Secondary / secondary special,Single / not married,Municipal apartment,0.0414144947432705,-19894,-1446,-14658,-2720,3,3,,0.7632680747392797,
100164,0,Cash loans,F,N,N,1,155508.4353424298,434422.8454497466,16136.325326203052,Working,Higher education,Separated,House / apartment,0.0672573194281337,-15594,-5630,-7662,-2482,2,2,0.427900963838248,0.6012181755263948,0.3447619670066316
100165,0,Cash loans,F,N,Y,1,161401.0058084731,464884.7227078425,28979.40800800173,Working,Secondary / secondary special,Single / not married,House / apartment,0.028695030312277,-21847,-10628,-545,-1200,2,2,,0.6654450040648837,0.441931885992155
100166,1,Cash loans,F,Y,Y,0,340104.50676761696,1707153.7011707088,84042.94382745653,Working,Secondary / secondary special,Married,House / apartment,0.0488280531138028,-20657,-6297,-10683,-4877,2,2,0.5146478863867514,0.2004814603105968,
100167,0,Cash loans,F,Y,Y,0,95766.82183250568,347341.62722818827,23659.95609019536,Working,Secondary / secondary special,Married,House / apartment,0.0272716071398739,-20681,-3474,-1139,-1974,1,1,,0.6021455648694021,0.3528111527823414
100168,0,Cash loans,F,Y,Y,0,146365.04726316113,767154.543682147,43758.67914402673,Working,Higher education,Married,House / apartment,0.0616931944616681,-12724,-9377,-7585,-5355,2,2,0.4612291189735985,0.5183400152955733,0.8127103558900138
100169,0,Cash loans,F,Y,Y,0,144282.92400356548,502059.1181034044,27454.334256621747,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0132151993346908,-18815,365243,-5733,-1310,2,2,0.4495805830723214,0.5356749907475563,0.1983369065502053
100170,0,Cash loans,M,N,Y,3,76647.64937747971,114453.25691252778,11890.851490491576,Working,Higher education,Married,House / apartment,0.0172087042567427,-21416,-9606,-1661,-5362,2,2,0.5907705864029571,0.6162087463917424,0.5922091159579045
100171,0,Cash loans,F,Y,Y,1,132885.92932944608,384834.4053734373,18206.7954703051,Working,Secondary / secondary special,Married,House / apartment,0.0555484067939591,-17331,-9267,-12178,-1927,2,2,,0.7328015662636181,0.6518455108164224
100172,0,Cash loans,F,Y,Y,1,68133.34574463259,311498.6670413176,12795.261530981388,State servant,Secondary / secondary special,Separated,House / apartment,0.0502236644732169,-10076,-5098,-4052,-5478,2,2,,0.5114416688103353,
100173,0,Cash loans,M,N,N,1,215665.16414414748,1201425.3560479004,56832.76925938131,Working,Secondary / secondary special,Married,House / apartment,0.0282290500786745,-20483,-4968,-7546,-3362,3,3,0.5135636135450569,0.552012708472509,
100174,0,Cash loans,F,N,Y,0,179040.10063129023,976225.2528234756,49169.52747038094,Pensioner,Secondary / secondary special,Married,House / apartment,0.0409978218154459,-22046,365243,-8935,-2543,1,1,0.804346362291439,0.4900532196262714,
100175,0,Cash loans,M,N,Y,0,165344.21496490843,443441.77026489086,25658.7433030357,Working,Secondary / secondary special,Single / not married,House / apartment,0.0069836064253555,-9675,-8626,-3728,-1706,2,2,0.7311339509032831,0.7592630469370176,
100176,0,Cash loans,M,N,Y,0,96908.21685722398,512601.6960115713,27547.75765440033,Working,Higher education,Separated,House / apartment,0.0324236332905668,-15612,-5223,-4677,-880,2,2,0.418182889692093,0.4646185174492974,0.2646057227314269
100177,0,Cash loans,F,N,N,0,270866.7709184019,1368311.6498469678,78002.32423924751,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0595028417324252,-10597,-10261,-12103,-2550,1,1,,0.3082310658308155,0.3823106998723144
100178,0,Cash loans,F,N,Y,1,77466.37454532846,236453.4807586802,14353.716589134274,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.013356335107182,-17432,365243,-3502,-60,2,2,,0.6683719179346099,
100179,0,Revolving loans,F,N,Y,0,136626.9882486937,541618.5300703146,24328.252297395426,Working,Lower secondary,Married,House / apartment,0.0650667924928406,-24025,-4623,-2136,-1728,2,2,0.7128400738895003,0.7415045089263903,0.1424642741999406
100180,0,Cash loans,F,N,Y,1,74265.65420043765,155428.95424456714,8578.165691269634,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.0555363751723368,-8011,-3202,-5133,-4750,1,1,0.511779395092385,0.4042856497201197,
100181,0,Cash loans,F,N,Y,1,121588.25259970616,399046.80732265307,24457.46742838431,State servant,Secondary / secondary special,Married,House / apartment,0.05298467003608,-11019,-1923,-10327,-2118,2,2,0.5149702190413296,0.4591070911289207,0.274971664719356
100182,0,Cash loans,F,Y,Y,1,251582.83543192863,1005489.8263303968,47908.28316958851,Working,Secondary / secondary special,Single / not married,House / apartment,0.066742387083496,-13920,-8508,-8869,-1663,2,2,0.2567818874156881,0.7939097827325592,0.4946835569830023
100183,0,Revolving loans,M,N,Y,0,168755.11819439402,760337.0183712313,34852.46775225555,Working,Secondary / secondary special,Married,House / apartment,0.0686915893442894,-9433,-8101,-1552,-5236,2,2,0.5316700982871659,0.5922932214427817,
